prefix;maxDigits;minDigits;usage;info
9078;11;6;Geographic Area Code;Mertingen
9080;11;6;Geographic Area Code;Harburg Schwaben
9081;11;6;Geographic Area Code;Nördlingen
9082;11;6;Geographic Area Code;Oettingen in Bayern
9083;11;6;Geographic Area Code;Möttingen
9084;11;6;Geographic Area Code;Bissingen Schwaben
9085;11;6;Geographic Area Code;Alerheim
9086;11;6;Geographic Area Code;Fremdingen
9087;11;6;Geographic Area Code;Marktoffingen
9088;11;6;Geographic Area Code;Mönchsdeggingen
9089;11;6;Geographic Area Code;Bissingen-Unterringingen
9090;11;6;Geographic Area Code;Rain Lech
9091;11;6;Geographic Area Code;Monheim Schwaben
9092;11;6;Geographic Area Code;Wemding
9093;11;6;Geographic Area Code;Polsingen
9094;11;6;Geographic Area Code;Tagmersheim
9097;11;6;Geographic Area Code;Marxheim
9099;11;6;Geographic Area Code;Kaisheim
9101;11;6;Geographic Area Code;Langenzenn
9102;11;6;Geographic Area Code;Wilhermsdorf
9103;11;6;Geographic Area Code;Cadolzburg
9104;11;6;Geographic Area Code;Emskirchen
9105;11;6;Geographic Area Code;Grosshabersdorf
9106;11;6;Geographic Area Code;Markt Erlbach
9107;11;6;Geographic Area Code;Trautskirchen
911;11;6;Geographic Area Code;Nürnberg
9120;11;6;Geographic Area Code;Leinburg
9122;11;6;Geographic Area Code;Schwabach
9123;11;6;Geographic Area Code;Lauf an der Pegnitz
9126;11;6;Geographic Area Code;Eckental
9127;11;6;Geographic Area Code;Rosstal Mittelfrankenanken
9128;11;6;Geographic Area Code;Feucht
9129;11;6;Geographic Area Code;Wendelstein
9131;11;6;Geographic Area Code;Erlangen
9132;11;6;Geographic Area Code;Herzogenaurach
9133;11;6;Geographic Area Code;Baiersdorf Mittelfrankenanken
9134;11;6;Geographic Area Code;Neunkirchen am Brand
9135;11;6;Geographic Area Code;Heßdorf Mittelfrankenanken
9141;11;6;Geographic Area Code;Weißenburg in Bayern
9142;11;6;Geographic Area Code;Treuchtlingen
9143;11;6;Geographic Area Code;Pappenheim Mittelfranken
9144;11;6;Geographic Area Code;Pleinfeld
9145;11;6;Geographic Area Code;Solnhofen
9146;11;6;Geographic Area Code;Markt Berolzheim
9147;11;6;Geographic Area Code;Nennslingen
9148;11;6;Geographic Area Code;Ettenstatt
9149;11;6;Geographic Area Code;Weissenburg-Suffersheim
9151;11;6;Geographic Area Code;Hersbruck
9152;11;6;Geographic Area Code;Hartenstein Mittelfranken
9153;11;6;Geographic Area Code;Schnaittach
9154;11;6;Geographic Area Code;Pommelsbrunn
9155;11;6;Geographic Area Code;Simmelsdorf
9156;11;6;Geographic Area Code;Neuhaus an der Pegnitz
9157;11;6;Geographic Area Code;Alfeld Mittelfranken
9158;11;6;Geographic Area Code;Offenhausen Mittelfranken
9161;11;6;Geographic Area Code;Neustadt an der Aisch
9162;11;6;Geographic Area Code;Scheinfeld
9163;11;6;Geographic Area Code;Dachsbach
9164;11;6;Geographic Area Code;Langenfeld Mittelfranken
9165;11;6;Geographic Area Code;Sugenheim
9166;11;6;Geographic Area Code;Münchsteinach
9167;11;6;Geographic Area Code;Oberscheinfeld
9170;11;6;Geographic Area Code;Schwanstetten
9171;11;6;Geographic Area Code;Roth Mittelfranken
9172;11;6;Geographic Area Code;Georgensgmünd
9173;11;6;Geographic Area Code;Thalmässing
9174;11;6;Geographic Area Code;Hilpoltstein
9175;11;6;Geographic Area Code;Spalt
9176;11;6;Geographic Area Code;Allersberg
9177;11;6;Geographic Area Code;Heideck
9178;11;6;Geographic Area Code;Abenberg Mittelfranken
9179;11;6;Geographic Area Code;Freystadt
9180;11;6;Geographic Area Code;Pyrbaum
9181;11;6;Geographic Area Code;Neumarkt in der Oberpfalz
9182;11;6;Geographic Area Code;Velburg
9183;11;6;Geographic Area Code;Burgthann
9184;11;6;Geographic Area Code;Deining Oberpfalz
9185;11;6;Geographic Area Code;Mühlhausen Oberpfalz
9186;11;6;Geographic Area Code;Lauterhofen Oberpfalz
9187;11;6;Geographic Area Code;Altdorf bei Nürnberg
9188;11;6;Geographic Area Code;Postbauer-Heng
9189;11;6;Geographic Area Code;Berg bei Neumarkt in der Oberpfalz
9190;11;6;Geographic Area Code;Heroldsbach
9191;11;6;Geographic Area Code;Forchheim Oberfranken
9192;11;6;Geographic Area Code;Gräfenberg
9193;11;6;Geographic Area Code;Höchstadt an der Aisch
9194;11;6;Geographic Area Code;Ebermannstadt
9195;11;6;Geographic Area Code;Adelsdorf Mittelfranken
9196;11;6;Geographic Area Code;Wiesenttal
9197;11;6;Geographic Area Code;Egloffstein
9198;11;6;Geographic Area Code;Heiligenstadt in Oberfranken
9199;11;6;Geographic Area Code;Kunreuth
9201;11;6;Geographic Area Code;Gesees
9202;11;6;Geographic Area Code;Waischenfeld
9203;11;6;Geographic Area Code;Neudrossenfeld
9204;11;6;Geographic Area Code;Plankenfels
9205;11;6;Geographic Area Code;Vorbach
9206;11;6;Geographic Area Code;Mistelgau-Obernsees
9207;11;6;Geographic Area Code;Königsfeld Oberfranken
9208;11;6;Geographic Area Code;Bindlach
9209;11;6;Geographic Area Code;Emtmannsberg
921;11;6;Geographic Area Code;Bayreuth
9220;11;6;Geographic Area Code;Kasendorf-Azendorf
9221;11;6;Geographic Area Code;Kulmbach
9222;11;6;Geographic Area Code;Presseck
9223;11;6;Geographic Area Code;Rugendorf
9225;11;6;Geographic Area Code;Stadtsteinach
9227;11;6;Geographic Area Code;Neuenmarkt
9228;11;6;Geographic Area Code;Thurnau
9229;11;6;Geographic Area Code;Mainleus
9231;11;6;Geographic Area Code;Marktredwitz
9232;11;6;Geographic Area Code;Wunsiedel
9233;11;6;Geographic Area Code;Arzberg Oberfranken
9234;11;6;Geographic Area Code;Neusorg
9235;11;6;Geographic Area Code;Thierstein
9236;11;6;Geographic Area Code;Nagel
9238;11;6;Geographic Area Code;Röslau
9241;11;6;Geographic Area Code;Pegnitz
9242;11;6;Geographic Area Code;Gößweinstein
9243;11;6;Geographic Area Code;Pottenstein
9244;11;6;Geographic Area Code;Betzenstein
9245;11;6;Geographic Area Code;Obertrubach
9246;11;6;Geographic Area Code;Pegnitz-Trockau
9251;11;6;Geographic Area Code;Münchberg
9252;11;6;Geographic Area Code;Helmbrechts
9253;11;6;Geographic Area Code;Weissenstadt
9254;11;6;Geographic Area Code;Gefrees
9255;11;6;Geographic Area Code;Marktleugast
9256;11;6;Geographic Area Code;Stammbach
9257;11;6;Geographic Area Code;Zell Oberfranken
9260;11;6;Geographic Area Code;Wilhelmsthal Oberfranken
9261;11;6;Geographic Area Code;Kronach
9262;11;6;Geographic Area Code;Wallenfels
9263;11;6;Geographic Area Code;Ludwigsstadt
9264;11;6;Geographic Area Code;Küps
9265;11;6;Geographic Area Code;Pressig
9266;11;6;Geographic Area Code;Mitwitz
9267;11;6;Geographic Area Code;Nordhalben
9268;11;6;Geographic Area Code;Teuschnitz
9269;11;6;Geographic Area Code;Tettau Kreis Kronach
9270;11;6;Geographic Area Code;Creussen
9271;11;6;Geographic Area Code;Thurnau-Alladorf
9272;11;6;Geographic Area Code;Fichtelberg
9273;11;6;Geographic Area Code;Bad Berneck im Fichtelgebirge
9274;11;6;Geographic Area Code;Hollfeld
9275;11;6;Geographic Area Code;Speichersdorf
9276;11;6;Geographic Area Code;Bischofsgrün
9277;11;6;Geographic Area Code;Warmensteinach
9278;11;6;Geographic Area Code;Weidenberg
9279;11;6;Geographic Area Code;Mistelgau
9280;11;6;Geographic Area Code;Selbitz Oberfranken
9281;11;6;Geographic Area Code;Hof Saale
9282;11;6;Geographic Area Code;Naila
9283;11;6;Geographic Area Code;Rehau
9284;11;6;Geographic Area Code;Schwarzenbach an der Saale
9285;11;6;Geographic Area Code;Kirchenlamitz
9286;11;6;Geographic Area Code;Oberkotzau
9287;11;6;Geographic Area Code;Selb
9288;11;6;Geographic Area Code;Bad Steben
9289;11;6;Geographic Area Code;Schwarzenbach am Wald
9292;11;6;Geographic Area Code;Konradsreuth
9293;11;6;Geographic Area Code;Berg Oberfranken
9294;11;6;Geographic Area Code;Regnitzlosau
9295;11;6;Geographic Area Code;Töpen
9302;11;6;Geographic Area Code;Rottendorf Unterfranken
9303;11;6;Geographic Area Code;Eibelstadt
9305;11;6;Geographic Area Code;Estenfeld
9306;11;6;Geographic Area Code;Kist
9307;11;6;Geographic Area Code;Altertheim
931;11;6;Geographic Area Code;Würzburg
9321;11;6;Geographic Area Code;Kitzingen
9323;11;6;Geographic Area Code;Iphofen
9324;11;6;Geographic Area Code;Dettelbach
9325;11;6;Geographic Area Code;Kleinlangheim
9326;11;6;Geographic Area Code;Markt Einersheim
9331;11;6;Geographic Area Code;Ochsenfurt
9332;11;6;Geographic Area Code;Marktbreit
9333;11;6;Geographic Area Code;Sommerhausen
9334;11;6;Geographic Area Code;Giebelstadt
9335;11;6;Geographic Area Code;Aub Kreis Würzburg
9336;11;6;Geographic Area Code;Bütthard
9337;11;6;Geographic Area Code;Gaukönigshofen
9338;11;6;Geographic Area Code;Röttingen Unterfranken
9339;11;6;Geographic Area Code;Ippesheim
9340;11;6;Geographic Area Code;Königheim-Brehmen
9341;11;6;Geographic Area Code;Tauberbischofsheim
9342;11;6;Geographic Area Code;Wertheim
9343;11;6;Geographic Area Code;Lauda-Königshofen
9344;11;6;Geographic Area Code;Gerchsheim
9345;11;6;Geographic Area Code;Külsheim Baden
9346;11;6;Geographic Area Code;Grünsfeld
9347;11;6;Geographic Area Code;Wittighausen
9348;11;6;Geographic Area Code;Werbach-Gamburg
9349;11;6;Geographic Area Code;Werbach-Wenkheim
9350;11;6;Geographic Area Code;Eussenheim-Hundsbach
9351;11;6;Geographic Area Code;Gemünden am Main
9352;11;6;Geographic Area Code;Lohr am Main
9353;11;6;Geographic Area Code;Karlstadt
9354;11;6;Geographic Area Code;Rieneck
9355;11;6;Geographic Area Code;Frammersbach
9356;11;6;Geographic Area Code;Burgsinn
9357;11;6;Geographic Area Code;Gräfendorf Bayern
9358;11;6;Geographic Area Code;Gössenheim
9359;11;6;Geographic Area Code;Karlstadt-Wiesenfeld
9360;11;6;Geographic Area Code;Thüngen
9363;11;6;Geographic Area Code;Arnstein Unterfranken
9364;11;6;Geographic Area Code;Zellingen
9365;11;6;Geographic Area Code;Rimpar
9366;11;6;Geographic Area Code;Geroldshausen Unterfranken
9367;11;6;Geographic Area Code;Unterpleichfeld
9369;11;6;Geographic Area Code;Uettingen
9371;11;6;Geographic Area Code;Miltenberg
9372;11;6;Geographic Area Code;Klingenberg am Main
9373;11;6;Geographic Area Code;Amorbach
9374;11;6;Geographic Area Code;Eschau
9375;11;6;Geographic Area Code;Freudenberg Baden
9376;11;6;Geographic Area Code;Collenberg
9377;11;6;Geographic Area Code;Freudenberg-Boxtal
9378;11;6;Geographic Area Code;Eichenbühl-Riedern
9381;11;6;Geographic Area Code;Volkach
9382;11;6;Geographic Area Code;Gerolzhofen
9383;11;6;Geographic Area Code;Wiesentheid
9384;11;6;Geographic Area Code;Schwanfeld
9385;11;6;Geographic Area Code;Kolitzheim
9386;11;6;Geographic Area Code;Prosselsheim
9391;11;6;Geographic Area Code;Marktheidenfeld
9392;11;6;Geographic Area Code;Faulbach Unterfranken
9393;11;6;Geographic Area Code;Rothenfels Unterfranken
9394;11;6;Geographic Area Code;Esselbach
9395;11;6;Geographic Area Code;Triefenstein
9396;11;6;Geographic Area Code;Urspringen bei Lohr
9397;11;6;Geographic Area Code;Wertheim-Dertingen
9398;11;6;Geographic Area Code;Birkenfeld bei Würzburg
9401;11;6;Geographic Area Code;Neutraubling
9402;11;6;Geographic Area Code;Regenstauf
9403;11;6;Geographic Area Code;Donaustauf
9404;11;6;Geographic Area Code;Nittendorf
9405;11;6;Geographic Area Code;Bad Abbach
9406;11;6;Geographic Area Code;Mintraching
9407;11;6;Geographic Area Code;Wenzenbach
9408;11;6;Geographic Area Code;Altenthann
9409;11;6;Geographic Area Code;Pielenhofen
941;11;6;Geographic Area Code;Regensburg
9420;11;6;Geographic Area Code;Feldkirchen Niederbayern
9421;11;6;Geographic Area Code;Straubing
9422;11;6;Geographic Area Code;Bogen Niederbayern
9423;11;6;Geographic Area Code;Geiselhöring
9424;11;6;Geographic Area Code;Strasskirchen
9426;11;6;Geographic Area Code;Oberschneiding
9427;11;6;Geographic Area Code;Leiblfing
9428;11;6;Geographic Area Code;Kirchroth
9429;11;6;Geographic Area Code;Rain Niederbayern
9431;11;6;Geographic Area Code;Schwandorf
9433;11;6;Geographic Area Code;Nabburg
9434;11;6;Geographic Area Code;Bodenwöhr
9435;11;6;Geographic Area Code;Schwarzenfeld
9436;11;6;Geographic Area Code;Nittenau
9438;11;6;Geographic Area Code;Fensterbach
9439;11;6;Geographic Area Code;Neunburg-Kemnath
9441;11;6;Geographic Area Code;Kelheim
9442;11;6;Geographic Area Code;Riedenburg
9443;11;6;Geographic Area Code;Abensberg
9444;11;6;Geographic Area Code;Siegenburg
9445;11;6;Geographic Area Code;Neustadt an der Donau
9446;11;6;Geographic Area Code;Altmannstein
9447;11;6;Geographic Area Code;Essing
9448;11;6;Geographic Area Code;Hausen Niederbayern
9451;11;6;Geographic Area Code;Schierling
9452;11;6;Geographic Area Code;Langquaid
9453;11;6;Geographic Area Code;Thalmassing
9454;11;6;Geographic Area Code;Aufhausen Oberpfalz
9461;11;6;Geographic Area Code;Roding
9462;11;6;Geographic Area Code;Falkenstein Oberpfalz
9463;11;6;Geographic Area Code;Wald Oberpfalz
9464;11;6;Geographic Area Code;Walderbach
9465;11;6;Geographic Area Code;Neukirchen-Balbini
9466;11;6;Geographic Area Code;Stamsried
9467;11;6;Geographic Area Code;Michelsneukirchen
9468;11;6;Geographic Area Code;Zell Oberpfalz
9469;11;6;Geographic Area Code;Roding-Neubäu
9471;11;6;Geographic Area Code;Burglengenfeld
9472;11;6;Geographic Area Code;Hohenfels Oberpfalz
9473;11;6;Geographic Area Code;Kallmünz
9474;11;6;Geographic Area Code;Schmidmühlen
9480;11;6;Geographic Area Code;Sünching
9481;11;6;Geographic Area Code;Pfatter
9482;11;6;Geographic Area Code;Wörth an der Donau
9484;11;6;Geographic Area Code;Brennberg
9491;11;6;Geographic Area Code;Hemau
9492;11;6;Geographic Area Code;Parsberg
9493;11;6;Geographic Area Code;Beratzhausen
9495;11;6;Geographic Area Code;Breitenbrunn Oberpfalz
9497;11;6;Geographic Area Code;Seubersdorf in der Oberpfalz
9498;11;6;Geographic Area Code;Laaber
9499;11;6;Geographic Area Code;Painten
9502;11;6;Geographic Area Code;Frensdorf
9503;11;6;Geographic Area Code;Oberhaid Oberfranken
9504;11;6;Geographic Area Code;Stadelhofen
9505;11;6;Geographic Area Code;Litzendorf
951;11;6;Geographic Area Code;Bamberg
9521;11;6;Geographic Area Code;Hassfurt
9522;11;6;Geographic Area Code;Eltmann
9523;11;6;Geographic Area Code;Hofheim in Unterfranken
9524;11;6;Geographic Area Code;Zeil am Main
9525;11;6;Geographic Area Code;Königsberg in Bayern
9526;11;6;Geographic Area Code;Riedbach
9527;11;6;Geographic Area Code;Knetzgau
9528;11;6;Geographic Area Code;Donnersdorf
9529;11;6;Geographic Area Code;Oberaurach
9531;11;6;Geographic Area Code;Ebern
9532;11;6;Geographic Area Code;Maroldsweisach
9533;11;6;Geographic Area Code;Untermerzbach
9534;11;6;Geographic Area Code;Burgpreppach
9535;11;6;Geographic Area Code;Pfarrweisach
9536;11;6;Geographic Area Code;Kirchlauter
9542;11;6;Geographic Area Code;Schesslitz
9543;11;6;Geographic Area Code;Hirschaid
9544;11;6;Geographic Area Code;Baunach
9545;11;6;Geographic Area Code;Buttenheim
9546;11;6;Geographic Area Code;Burgebrach
9547;11;6;Geographic Area Code;Zapfendorf
9548;11;6;Geographic Area Code;Mühlhausen Mittelfranken
9549;11;6;Geographic Area Code;Lisberg
9551;11;6;Geographic Area Code;Burgwindheim
9552;11;6;Geographic Area Code;Burghaslach
9553;11;6;Geographic Area Code;Ebrach Oberfranken
9554;11;6;Geographic Area Code;Untersteinbach Unterfranken
9555;11;6;Geographic Area Code;Schlüsselfeld-Aschbach
9556;11;6;Geographic Area Code;Geiselwind
9560;11;6;Geographic Area Code;Grub am Forst
9561;11;6;Geographic Area Code;Coburg
9562;11;6;Geographic Area Code;Sonnefeld
9563;11;6;Geographic Area Code;Rödental
9564;11;6;Geographic Area Code;Bad Rodach
9565;11;6;Geographic Area Code;Untersiemau
9566;11;6;Geographic Area Code;Meeder
9567;11;6;Geographic Area Code;Seßlach-Gemünda
9568;11;6;Geographic Area Code;Neustadt bei Coburg
9569;11;6;Geographic Area Code;Sesslach
9571;11;6;Geographic Area Code;Lichtenfels Bayern
9572;11;6;Geographic Area Code;Burgkunstadt
9573;11;6;Geographic Area Code;Staffelstein Oberfranken
9574;11;6;Geographic Area Code;Marktzeuln
9575;11;6;Geographic Area Code;Weismain
9576;11;6;Geographic Area Code;Lichtenfels-Isling
9602;11;6;Geographic Area Code;Neustadt an der Waldnaab
9603;11;6;Geographic Area Code;Floss
9604;11;6;Geographic Area Code;Wernberg-Köblitz
9605;11;6;Geographic Area Code;Weiherhammer
9606;11;6;Geographic Area Code;Pfreimd
9607;11;6;Geographic Area Code;Luhe-Wildenau
9608;11;6;Geographic Area Code;Kohlberg Oberpfalz
961;11;6;Geographic Area Code;Weiden in der Oberpfalz
9621;11;6;Geographic Area Code;Amberg Oberpfalz
9622;11;6;Geographic Area Code;Hirschau Oberpfalz
9624;11;6;Geographic Area Code;Ensdorf Oberpfalz
9625;11;6;Geographic Area Code;Kastl bei Amberg
9626;11;6;Geographic Area Code;Hohenburg
9627;11;6;Geographic Area Code;Freudenberg Oberpfalz
9628;11;6;Geographic Area Code;Ursensollen
9631;11;6;Geographic Area Code;Tirschenreuth
9632;11;6;Geographic Area Code;Waldsassen
9633;11;6;Geographic Area Code;Mitterteich
9634;11;6;Geographic Area Code;Wiesau
9635;11;6;Geographic Area Code;Bärnau
9636;11;6;Geographic Area Code;Plößberg
9637;11;6;Geographic Area Code;Falkenberg Oberpfalz
9638;11;6;Geographic Area Code;Neualbenreuth
9639;11;6;Geographic Area Code;Mähring
9641;11;6;Geographic Area Code;Grafenwöhr
9642;11;6;Geographic Area Code;Kemnath Stadt
9643;11;6;Geographic Area Code;Auerbach in der Oberpfalz
9644;11;6;Geographic Area Code;Pressath
9645;11;6;Geographic Area Code;Eschenbach in der Oberpfalz
9646;11;6;Geographic Area Code;Freihung
9647;11;6;Geographic Area Code;Kirchenthumbach
9648;11;6;Geographic Area Code;Neustadt am Kulm
9651;11;6;Geographic Area Code;Vohenstrauss
9652;11;6;Geographic Area Code;Waidhaus
9653;11;6;Geographic Area Code;Eslarn
9654;11;6;Geographic Area Code;Pleystein
9655;11;6;Geographic Area Code;Tännesberg
9656;11;6;Geographic Area Code;Moosbach bei Vohenstrauß
9657;11;6;Geographic Area Code;Waldthurn
9658;11;6;Geographic Area Code;Georgenberg
9659;11;6;Geographic Area Code;Leuchtenberg
9661;11;6;Geographic Area Code;Sulzbach-Rosenberg
9662;11;6;Geographic Area Code;Vilseck
9663;11;6;Geographic Area Code;Neukirchen bei Sulzbach-Rosenberg
9664;11;6;Geographic Area Code;Hahnbach
9665;11;6;Geographic Area Code;Königstein Oberpfalz
9666;11;6;Geographic Area Code;Illschwang
9671;11;6;Geographic Area Code;Oberviechtach
9672;11;6;Geographic Area Code;Neunburg vorm Wald
9673;11;6;Geographic Area Code;Tiefenbach Oberpfalz
9674;11;6;Geographic Area Code;Schönsee
9675;11;6;Geographic Area Code;Altendorf am Nabburg
9676;11;6;Geographic Area Code;Winklarn
9677;11;6;Geographic Area Code;Oberviechtach-Pullenried
9681;11;6;Geographic Area Code;Windischeschenbach
9682;11;6;Geographic Area Code;Erbendorf
9683;11;6;Geographic Area Code;Friedenfels
9701;11;6;Geographic Area Code;Sandberg Unterfranken
9704;11;6;Geographic Area Code;Euerdorf
9708;11;6;Geographic Area Code;Bad Bocklet
971;11;6;Geographic Area Code;Bad Kissingen
9720;11;6;Geographic Area Code;Üchtelhausen
9721;11;6;Geographic Area Code;Schweinfurt
9722;11;6;Geographic Area Code;Werneck
9723;11;6;Geographic Area Code;Röthlein
9724;11;6;Geographic Area Code;Stadtlauringen
9725;11;6;Geographic Area Code;Poppenhausen Unterfranken
9726;11;6;Geographic Area Code;Euerbach
9727;11;6;Geographic Area Code;Schonungen-Marktsteinach
9728;11;6;Geographic Area Code;Wülfershausen Unterfranken
9729;11;6;Geographic Area Code;Grettstadt
9732;11;6;Geographic Area Code;Hammelburg
9733;11;6;Geographic Area Code;Münnerstadt
9734;11;6;Geographic Area Code;Burkardroth
9735;11;6;Geographic Area Code;Massbach
9736;11;6;Geographic Area Code;Oberthulba
9737;11;6;Geographic Area Code;Wartmannsroth
9738;11;6;Geographic Area Code;Rottershausen
9741;11;6;Geographic Area Code;Bad Brückenau
9742;11;6;Geographic Area Code;Kalbach Rhön
9744;11;6;Geographic Area Code;Zeitlofs-Detter
9745;11;6;Geographic Area Code;Wildflecken
9746;11;6;Geographic Area Code;Zeitlofs
9747;11;6;Geographic Area Code;Geroda Bayern
9748;11;6;Geographic Area Code;Motten
9749;11;6;Geographic Area Code;Oberbach Unterfranken
9761;11;6;Geographic Area Code;Bad Königshofen im Grabfeld
